database,schema,view_name,definition
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_AllocatedDemandCandidate,"-- ---- InventoryHistory_Enh.v_AllocatedDemandCandidate ----
-- H1 FIX (2026-05-17): ItemAllocationFlag = 2 (not 1). Probe: {0:16,802; 2:901,411 rows}.
-- Robert sign-off pending — see _open_questions_for_bob.md.
CREATE VIEW InventoryHistory_Enh.v_AllocatedDemandCandidate AS
SELECT
    CAST(TRIM(d.OrderNumber)         AS VARCHAR(50))   AS OrderNumber,
    CAST(ROW_NUMBER() OVER (
        PARTITION BY TRIM(d.OrderNumber)
        ORDER BY d.LoadDate DESC, d.PromiseDate DESC
    )                                AS INT)           AS OrderLine,
    CAST(TRIM(d.ItemSKU)             AS VARCHAR(50))   AS ItemSku,
    CAST(TRIM(d.Warehouse)           AS VARCHAR(50))   AS WarehouseCode,
    CAST(d.PromiseDate               AS DATE)          AS PromiseDate,
    CAST(d.LoadDate                  AS DATE)          AS LoadDate,
    CAST(d.MaterialRequestDate       AS DATE)          AS MaterialRequestDate,
    CAST(d.QuantityBackOrdered       AS DECIMAL(18,4)) AS AllocatedDemandQty,
    CAST(d.QuantityShipped           AS DECIMAL(18,4)) AS QuantityShipped,
    CAST(d.ItemAllocationFlag        AS DECIMAL(18,4)) AS ItemAllocationFlag,
    CAST(TRIM(h.CustomerNumber)      AS VARCHAR(50))   AS CustomerNumber,
    CAST(h.OrderDate                 AS DATE)          AS OrderDate,
    CAST('CustomerOrders_AFI'        AS VARCHAR(64))   AS SourceSystem,
    CAST('OpenOrderDetail+Header'    AS VARCHAR(128))  AS SourceTable
FROM [Enterprise_Lakehouse].[CustomerOrders_AFI].[OpenOrderDetail] d
LEFT JOIN [Enterprise_Lakehouse].[CustomerOrders_AFI].[OpenOrderHeader] h
       ON TRIM(h.OrderNumber) = TRIM(d.OrderNumber)
-- H1 FIX: ItemAllocationFlag = 2 means ""Allocated"". Robert sign-off pending.
WHERE CAST(d.ItemAllocationFlag AS DECIMAL(18,4)) = 2
  AND ISNULL(CAST(d.QuantityShipped AS DECIMAL(18,4)), 0) = 0
  AND d.ItemSKU IS NOT NULL AND d.Warehouse IS NOT NULL
  AND TRIM(d.ItemSKU) <> '' AND TRIM(d.Warehouse) <> ''"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_ForecastCurrent,"-- ---- InventoryHistory_Enh.v_ForecastCurrent ----
-- B2 FIX (2026-05-17): switched source SupplyForecast (stale 2yr) → DemandForecast (fresh, 12.27M rows).
-- Channel SUM across DfcCustomerGroups + dfcFCSTTypeCode + dfcMgmtCode.
CREATE VIEW InventoryHistory_Enh.v_ForecastCurrent AS
SELECT
    CAST(TRIM(dfcItem)                AS VARCHAR(50))   AS ItemSku,
    CAST(TRIM(dfcWarehouse)           AS VARCHAR(50))   AS WarehouseCode,
    CAST(dfcFiscalMonth               AS INT)           AS FiscalMonthYear,
    CAST(SUM(CAST(dfcResultantForecast AS DECIMAL(18,4))) AS DECIMAL(18,4)) AS ForecastQty,
    CAST(SUM(CAST(dfcPromotionalLift   AS DECIMAL(18,4))) AS DECIMAL(18,4)) AS PromoLiftQty,
    CAST(SUM(CAST(dfcForcedForecast    AS DECIMAL(18,4))) AS DECIMAL(18,4)) AS ForcedForecastQty,
    CAST(SUM(CAST(dfcOrderFutureQty    AS DECIMAL(18,4))) AS DECIMAL(18,4)) AS OrderFutureQty,
    CAST(MAX(dfcSnapshot)             AS DATE)          AS SourceSnapshotDate,
    CAST('Wholesale_DemandPlanning_AFI'    AS VARCHAR(64))  AS SourceSystem,
    CAST('DemandForecast(channel SUM)'     AS VARCHAR(128)) AS SourceTable
FROM [Enterprise_Lakehouse].[Wholesale_DemandPlanning_AFI].[DemandForecast]
WHERE dfcItem IS NOT NULL AND dfcWarehouse IS NOT NULL
  AND TRIM(dfcItem) <> '' AND TRIM(dfcWarehouse) <> ''
GROUP BY
    TRIM(dfcItem),
    TRIM(dfcWarehouse),
    CAST(dfcFiscalMonth AS INT)"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_InventorySnapshotWeekly,"
CREATE   VIEW InventoryHistory_Enh.v_InventorySnapshotWeekly AS
-- 2026-05-19 REFACTOR: UNION ALL two sources to maximize history coverage:
--   (A) PRIMARY: EL.SupplyChain_Enh_1.DemandInventorySnapshotWeekly (557M rows, 2023-06 → 2026-03, rich schema)
--   (B) HISTORICAL: SC_LH.dbo.itembalance via ItemBalanceHistorical (49M rows, 2021-03 → 2026-05, OnHandQty only)
-- Coverage gains:
--   Pre-2023: ItemBalance only → enables KPI Inventory Turns 52M trailing, SLOB, MOS trend
--   2023-06 → 2026-03: BOTH (PRIMARY wins via ROW_NUMBER priority)
--   2026-03 → 2026-05: ItemBalance only (PRIMARY hasn't refreshed)
WITH combined AS (
    -- (A) PRIMARY source — rich schema
    SELECT
        TRIM(dinItem)                            AS ItemSku,
        TRIM(dinWarehouse)                       AS WarehouseCode,
        CAST(dinSnapshot AS DATE)                AS SnapshotDate,
        CAST(dinOnHandQuantity AS DECIMAL(18,4)) AS OnHandQty,
        CAST(dinSafetyStock AS DECIMAL(18,4))    AS SafetyStockTarget,
        CAST(dinIOSafetyStock AS DECIMAL(18,4))  AS IOSafetyStock,
        CAST(dinOrderQuantity AS DECIMAL(18,4))  AS OrderQty,
        CAST(dinBuildQuantity AS DECIMAL(18,4))  AS BuildQty,
        CAST(NULL AS VARCHAR(10))                AS ItemStatus,
        0                                        AS source_rank,    -- 0 = prefer
        'DemandInventorySnapshotWeekly'          AS source_label
    FROM [Enterprise_Lakehouse].[SupplyChain_Enh_1].[DemandInventorySnapshotWeekly]
    WHERE dinItem IS NOT NULL AND dinWarehouse IS NOT NULL
      AND TRIM(dinItem) <> '' AND TRIM(dinWarehouse) <> ''

    UNION ALL

    -- (B) HISTORICAL backup — minimal schema, NULL fills for missing cols
    SELECT
        ItemSku,
        WarehouseCode,
        WeekEndingDate                           AS SnapshotDate,
        OnHandQty,
        CAST(NULL AS DECIMAL(18,4))              AS SafetyStockTarget,
        CAST(NULL AS DECIMAL(18,4))              AS IOSafetyStock,
        CAST(NULL AS DECIMAL(18,4))              AS OrderQty,
        CAST(NULL AS DECIMAL(18,4))              AS BuildQty,
        ItemStatus,
        1                                        AS source_rank,    -- 1 = backup
        'ItemBalanceHistorical (DF2)'            AS source_label
    FROM InventoryHistory_Enh.ItemBalanceHistorical
),
ranked AS (
    SELECT *,
        ROW_NUMBER() OVER (
            PARTITION BY ItemSku, WarehouseCode, SnapshotDate
            ORDER BY source_rank ASC  -- prefer PRIMARY (rank 0) over backup (rank 1) when both have data
        ) AS rn
    FROM combined
)
SELECT
    CAST(ItemSku            AS VARCHAR(50))   AS ItemSku,
    CAST(WarehouseCode      AS VARCHAR(50))   AS WarehouseCode,
    CAST(SnapshotDate       AS DATE)          AS SnapshotDate,
    CAST(OnHandQty          AS DECIMAL(18,4)) AS OnHandQty,
    CAST(SafetyStockTarget  AS DECIMAL(18,4)) AS SafetyStockTarget,
    CAST(IOSafetyStock      AS DECIMAL(18,4)) AS IOSafetyStock,
    CAST(OrderQty           AS DECIMAL(18,4)) AS OrderQty,
    CAST(BuildQty           AS DECIMAL(18,4)) AS BuildQty,
    CAST(ItemStatus         AS VARCHAR(10))   AS ItemStatus,
    CAST(source_label       AS VARCHAR(50))   AS SourceLabel,
    CAST('UnionAll'                       AS VARCHAR(64))  AS SourceSystem,
    CAST('DemandInventorySnapshotWeekly + ItemBalanceHistorical' AS VARCHAR(128)) AS SourceTable
FROM ranked WHERE rn = 1
"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_ForecastSnapshotWeekly,"-- ---- InventoryHistory_Enh.v_ForecastSnapshotWeekly ----
-- Channel SUM. dfcSnapshot is the week-ending Saturday.
CREATE VIEW InventoryHistory_Enh.v_ForecastSnapshotWeekly AS
SELECT
    CAST(TRIM(dfcItem)             AS VARCHAR(50))   AS ItemSku,
    CAST(TRIM(dfcWarehouse)        AS VARCHAR(50))   AS WarehouseCode,
    CAST(dfcSnapshot               AS DATE)          AS WeekEndingDate,
    CAST(SUM(CAST(dfcResultantForecast AS DECIMAL(18,4))) AS DECIMAL(18,4)) AS ForecastQty,
    CAST(SUM(CAST(dfcPermComptQty      AS DECIMAL(18,4))) AS DECIMAL(18,4)) AS PermComptQty,
    CAST('SupplyChain_Enh_1'              AS VARCHAR(64))  AS SourceSystem,
    CAST('DemandForecastSnapshotWeekly'   AS VARCHAR(128)) AS SourceTable
FROM [Enterprise_Lakehouse].[SupplyChain_Enh_1].[DemandForecastSnapshotWeekly]
WHERE dfcItem IS NOT NULL AND dfcWarehouse IS NOT NULL
GROUP BY
    TRIM(dfcItem),
    TRIM(dfcWarehouse),
    CAST(dfcSnapshot AS DATE)"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_MovementHistory,"-- ---- InventoryHistory_Enh.v_MovementHistory ----
-- IMHIST + DimDate. v10 incremental on TransactionDate (watermark in registry).
-- FIX 2026-05-19: TRNDT là AS/400 CYYMMDD decimal format (e.g. 1260217 = 2026-02-17, C=1 means 21st century).
--   Direct CAST(decimal AS date) fails in Fabric DW. Convert via integer math + DATEFROMPARTS.
CREATE VIEW InventoryHistory_Enh.v_MovementHistory AS
SELECT
    CAST(TRIM(im.ITNBR)            AS VARCHAR(50))    AS ItemSku,
    CAST(TRIM(im.HOUSE)            AS VARCHAR(50))    AS WarehouseCode,
    CAST(im.TRNDT                  AS DECIMAL(18,0))  AS TransactionDateKey,
    CAST(d.FiscalDate              AS DATE)           AS TransactionDate,
    CAST(TRIM(im.TCODE)            AS VARCHAR(10))    AS TCode,
    CAST(im.TRQTY                  AS DECIMAL(18,4))  AS TransactionQty,
    CAST(im.PRQOH                  AS DECIMAL(18,4))  AS PriorOnHandQty,
    CAST(im.NUQOH                  AS DECIMAL(18,4))  AS NewOnHandQty,
    CAST(TRIM(im.VNDNR)            AS VARCHAR(50))    AS VendorNumber,
    CAST('Manufacturing_Inventory_AFI'  AS VARCHAR(64))  AS SourceSystem,
    CAST('IMHIST'                       AS VARCHAR(128)) AS SourceTable
FROM [Enterprise_Lakehouse].[Manufacturing_Inventory_AFI].[IMHIST] im
LEFT JOIN [Enterprise_Lakehouse].[MasterData_DW].[DimDate] d
       ON d.DateID = TRY_CAST(
            DATEFROMPARTS(
                1900 + 100 * (TRY_CAST(im.TRNDT AS INT) / 1000000) + ((TRY_CAST(im.TRNDT AS INT) % 1000000) / 10000),
                (TRY_CAST(im.TRNDT AS INT) % 10000) / 100,
                TRY_CAST(im.TRNDT AS INT) % 100
            ) AS DATE
          )
WHERE im.ITNBR IS NOT NULL AND im.HOUSE IS NOT NULL
  AND TRIM(im.ITNBR) <> '' AND TRIM(im.HOUSE) <> ''"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_AwdHelper,"-- ============================================================
-- §E. InventoryHistory_Enh — Tier 3 helpers (4 views, overwrite daily)
--     Grain: (ItemSku, WarehouseCode, AsOfDate)
--     AsOfDate set = InventoryCurrent.SnapshotDate (last 7d) ∪ InventorySnapshotWeekly.SnapshotDate (last 104w)
-- ============================================================

-- ---- InventoryHistory_Enh.v_AwdHelper ----
-- AWD = SUM(forecast next 13W)/13; fallback SUM(shipped last 13W)/13 if forecast=0.
CREATE VIEW InventoryHistory_Enh.v_AwdHelper AS
WITH asof AS (
    SELECT DISTINCT SnapshotDate AS AsOfDate
    FROM InventoryHistory_Enh.InventoryCurrent
    WHERE SnapshotDate >= DATEADD(day, -7, CAST(SYSUTCDATETIME() AS DATE))
    UNION
    SELECT DISTINCT SnapshotDate
    FROM InventoryHistory_Enh.InventorySnapshotWeekly
    WHERE SnapshotDate >= DATEADD(week, -104, CAST(SYSUTCDATETIME() AS DATE))
),
item_wh AS (
    SELECT DISTINCT ItemSku, WarehouseCode FROM InventoryHistory_Enh.InventoryCurrent
    UNION
    SELECT DISTINCT ItemSku, WarehouseCode FROM InventoryHistory_Enh.InventorySnapshotWeekly
),
forward13w AS (
    SELECT
        f.ItemSku, f.WarehouseCode, a.AsOfDate,
        SUM(f.ForecastQty) AS Fwd13WQty
    FROM InventoryHistory_Enh.ForecastSnapshotWeekly f
    JOIN asof a
         ON f.WeekEndingDate >  a.AsOfDate
        AND f.WeekEndingDate <= DATEADD(week, 13, a.AsOfDate)
    GROUP BY f.ItemSku, f.WarehouseCode, a.AsOfDate
),
hist13w AS (
    SELECT
        s.ItemSku, s.WarehouseCode, a.AsOfDate,
        SUM(s.QuantityShipped) AS Hist13WQty
    FROM InventoryHistory_Enh.SalesShipment s
    JOIN asof a
         ON s.InvoiceDate >  DATEADD(week, -13, a.AsOfDate)
        AND s.InvoiceDate <= a.AsOfDate
    GROUP BY s.ItemSku, s.WarehouseCode, a.AsOfDate
)
SELECT
    CAST(iw.ItemSku        AS VARCHAR(50))   AS ItemSku,
    CAST(iw.WarehouseCode  AS VARCHAR(50))   AS WarehouseCode,
    CAST(a.AsOfDate        AS DATE)          AS AsOfDate,
    CAST(ISNULL(f.Fwd13WQty, 0) AS DECIMAL(18,4)) AS Fwd13WForecastQty,
    CAST(ISNULL(h.Hist13WQty, 0) AS DECIMAL(18,4)) AS Hist13WShippedQty,
    CAST(CASE
        WHEN ISNULL(f.Fwd13WQty, 0) > 0
        THEN CAST(f.Fwd13WQty / 13.0 AS DECIMAL(18,4))
        ELSE CAST(ISNULL(h.Hist13WQty, 0) / 13.0 AS DECIMAL(18,4))
    END AS DECIMAL(18,4))                     AS AwdQty,
    CAST(CASE
        WHEN ISNULL(f.Fwd13WQty, 0) > 0 THEN 'Forecast'
        ELSE 'HistoricalFallback'
    END AS VARCHAR(20))                       AS AwdSource
FROM item_wh iw
CROSS JOIN asof a
LEFT JOIN forward13w f
       ON f.ItemSku = iw.ItemSku
      AND f.WarehouseCode = iw.WarehouseCode
      AND f.AsOfDate = a.AsOfDate
LEFT JOIN hist13w h
       ON h.ItemSku = iw.ItemSku
      AND h.WarehouseCode = iw.WarehouseCode
      AND h.AsOfDate = a.AsOfDate
WHERE COALESCE(f.Fwd13WQty, h.Hist13WQty) IS NOT NULL"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_LastInvoiceHelper,"-- ---- InventoryHistory_Enh.v_LastInvoiceHelper ----
-- MAX(InvoiceDate) <= AsOfDate per ItemSku × WarehouseCode
CREATE VIEW InventoryHistory_Enh.v_LastInvoiceHelper AS
WITH asof AS (
    SELECT DISTINCT SnapshotDate AS AsOfDate
    FROM InventoryHistory_Enh.InventoryCurrent
    WHERE SnapshotDate >= DATEADD(day, -7, CAST(SYSUTCDATETIME() AS DATE))
    UNION
    SELECT DISTINCT SnapshotDate
    FROM InventoryHistory_Enh.InventorySnapshotWeekly
    WHERE SnapshotDate >= DATEADD(week, -104, CAST(SYSUTCDATETIME() AS DATE))
)
SELECT
    CAST(s.ItemSku           AS VARCHAR(50))   AS ItemSku,
    CAST(s.WarehouseCode     AS VARCHAR(50))   AS WarehouseCode,
    CAST(a.AsOfDate          AS DATE)          AS AsOfDate,
    CAST(MAX(s.InvoiceDate)  AS DATE)          AS LastInvoiceDate,
    CAST(DATEDIFF(week, MAX(s.InvoiceDate), a.AsOfDate) AS INT) AS WeeksSinceLastInvoice
FROM InventoryHistory_Enh.SalesShipment s
JOIN asof a ON s.InvoiceDate <= a.AsOfDate
GROUP BY s.ItemSku, s.WarehouseCode, a.AsOfDate"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_MovementFlagHelper,"-- ---- InventoryHistory_Enh.v_MovementFlagHelper ----
-- HasMovementLast17W: SalesShipment as movement signal per BRD §6 (only sales count for SLOB).
CREATE VIEW InventoryHistory_Enh.v_MovementFlagHelper AS
WITH asof AS (
    SELECT DISTINCT SnapshotDate AS AsOfDate
    FROM InventoryHistory_Enh.InventoryCurrent
    WHERE SnapshotDate >= DATEADD(day, -7, CAST(SYSUTCDATETIME() AS DATE))
    UNION
    SELECT DISTINCT SnapshotDate
    FROM InventoryHistory_Enh.InventorySnapshotWeekly
    WHERE SnapshotDate >= DATEADD(week, -104, CAST(SYSUTCDATETIME() AS DATE))
),
moves AS (
    SELECT
        s.ItemSku, s.WarehouseCode, a.AsOfDate,
        MAX(CASE WHEN s.InvoiceDate > DATEADD(week, -17, a.AsOfDate)
                  AND s.InvoiceDate <= a.AsOfDate
                 THEN 1 ELSE 0 END) AS HasMovementLast17W,
        COUNT(*)                    AS MovementCountLast17W
    FROM InventoryHistory_Enh.SalesShipment s
    JOIN asof a
         ON s.InvoiceDate > DATEADD(week, -17, a.AsOfDate)
        AND s.InvoiceDate <= a.AsOfDate
    GROUP BY s.ItemSku, s.WarehouseCode, a.AsOfDate
)
SELECT
    CAST(ItemSku                AS VARCHAR(50)) AS ItemSku,
    CAST(WarehouseCode          AS VARCHAR(50)) AS WarehouseCode,
    CAST(AsOfDate               AS DATE)        AS AsOfDate,
    CAST(HasMovementLast17W     AS BIT)         AS HasMovementLast17W,
    CAST(MovementCountLast17W   AS INT)         AS MovementCountLast17W
FROM moves"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_SafetyStockHelper,"-- ---- InventoryHistory_Enh.v_SafetyStockHelper ----
-- Carry SafetyStockTarget at AsOfDate from latest InventorySnapshotWeekly ≤ AsOfDate (13W lookback).
CREATE VIEW InventoryHistory_Enh.v_SafetyStockHelper AS
WITH asof AS (
    SELECT DISTINCT SnapshotDate AS AsOfDate FROM InventoryHistory_Enh.InventoryCurrent
    UNION
    SELECT DISTINCT SnapshotDate FROM InventoryHistory_Enh.InventorySnapshotWeekly
),
ranked AS (
    SELECT
        isw.ItemSku, isw.WarehouseCode, a.AsOfDate,
        isw.SafetyStockTarget,
        ROW_NUMBER() OVER (
            PARTITION BY isw.ItemSku, isw.WarehouseCode, a.AsOfDate
            ORDER BY isw.SnapshotDate DESC
        ) AS rn
    FROM InventoryHistory_Enh.InventorySnapshotWeekly isw
    JOIN asof a
         ON isw.SnapshotDate <= a.AsOfDate
        AND isw.SnapshotDate > DATEADD(week, -13, a.AsOfDate)
)
SELECT
    CAST(ItemSku            AS VARCHAR(50))   AS ItemSku,
    CAST(WarehouseCode      AS VARCHAR(50))   AS WarehouseCode,
    CAST(AsOfDate           AS DATE)          AS AsOfDate,
    CAST(SafetyStockTarget  AS DECIMAL(18,4)) AS SafetyStockTarget
FROM ranked WHERE rn = 1"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_PurchaseOrderSnapshotDaily,"-- ============================================================
-- §F. InventoryHistory_Enh — Tier 4 self-snapshots (4 views, datekey)
--     load_type='datekey'; Meta.usp_GenericLoad deletes today's rows then inserts.
--     Weekly snapshot (Logility) uses cron '0 6 * * 6' (Saturday 6AM UTC).
-- ============================================================

-- ---- InventoryHistory_Enh.v_PurchaseOrderSnapshotDaily ----
CREATE VIEW InventoryHistory_Enh.v_PurchaseOrderSnapshotDaily AS
SELECT
    CAST(CAST(SYSUTCDATETIME() AS DATE)  AS DATE)         AS SnapshotDate,
    CAST(PoNumber                        AS VARCHAR(50))  AS PoNumber,
    CAST(PoLine                          AS INT)          AS PoLine,
    CAST(VendorNumber                    AS VARCHAR(50))  AS VendorNumber,
    CAST(ItemSku                         AS VARCHAR(50))  AS ItemSku,
    CAST(WarehouseCode                   AS VARCHAR(50))  AS WarehouseCode,
    CAST(StatusCode                      AS VARCHAR(10))  AS StatusCode,
    CAST(StockQty                        AS DECIMAL(18,4)) AS StockQty,
    CAST(OrderedQty                      AS DECIMAL(18,4)) AS OrderedQty,
    CAST(InTransitQtySource              AS DECIMAL(18,4)) AS InTransitQtySource,
    CAST(POOnOrderQty                    AS DECIMAL(18,4)) AS POOnOrderQty,
    CAST(POInTransitQty                  AS DECIMAL(18,4)) AS POInTransitQty,
    CAST(TotalOpenPOQty                  AS DECIMAL(18,4)) AS TotalOpenPOQty,
    CAST(DueDate                         AS DATE)         AS DueDate,
    CAST(EstimatedArrivalDate            AS DATE)         AS EstimatedArrivalDate,
    CAST(EstimatedDepartureDate          AS DATE)         AS EstimatedDepartureDate,
    CAST(SourceSystem                    AS VARCHAR(64))  AS SourceSystem,
    CAST(SourceTable                     AS VARCHAR(128)) AS SourceTable
FROM InventoryHistory_Enh.PurchaseOrder"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_ManufacturingOrderSnapshotDaily,"-- ---- InventoryHistory_Enh.v_ManufacturingOrderSnapshotDaily ----
CREATE VIEW InventoryHistory_Enh.v_ManufacturingOrderSnapshotDaily AS
SELECT
    CAST(CAST(SYSUTCDATETIME() AS DATE)  AS DATE)         AS SnapshotDate,
    CAST(MoNumber                        AS VARCHAR(50))  AS MoNumber,
    CAST(ItemSku                         AS VARCHAR(50))  AS ItemSku,
    CAST(WarehouseCode                   AS VARCHAR(50))  AS WarehouseCode,
    CAST(StatusCode                      AS VARCHAR(10))  AS StatusCode,
    CAST(OrderQty                        AS DECIMAL(18,4)) AS OrderQty,
    CAST(ReceivedQty                     AS DECIMAL(18,4)) AS ReceivedQty,
    CAST(MOOnOrderQty                    AS DECIMAL(18,4)) AS MOOnOrderQty,
    CAST(DueDateKey                      AS INT)          AS DueDateKey,
    CAST('Manufacturing_ProductionPlanning_AFI'  AS VARCHAR(64))  AS SourceSystem,
    CAST('MOMAST'                                AS VARCHAR(128)) AS SourceTable
FROM InventoryHistory_Enh.ManufacturingOrder"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_HoldingTransferSnapshotDaily,"-- ---- InventoryHistory_Enh.v_HoldingTransferSnapshotDaily ----
CREATE VIEW InventoryHistory_Enh.v_HoldingTransferSnapshotDaily AS
SELECT
    CAST(CAST(SYSUTCDATETIME() AS DATE)  AS DATE)        AS SnapshotDate,
    CAST(TransferNumber                  AS VARCHAR(50)) AS TransferNumber,
    CAST(ROW_NUMBER() OVER (PARTITION BY TransferNumber ORDER BY ItemSku) AS INT) AS TransferLine,
    CAST(ItemSku                         AS VARCHAR(50))  AS ItemSku,
    CAST(WarehouseCode                   AS VARCHAR(50))  AS WarehouseCode,
    CAST(TransferQty                     AS DECIMAL(18,4)) AS TransferQty,
    CAST(ShippedQty                      AS DECIMAL(18,4)) AS ShippedQty,
    CAST(TransferCube                    AS DECIMAL(18,4)) AS TransferCube,
    CAST(HeaderStatus                    AS VARCHAR(10))  AS HeaderStatus,
    CAST('Manufacturing_Inventory_AFI'   AS VARCHAR(64))  AS SourceSystem,
    CAST('TFRDTL+TFRHDR'                 AS VARCHAR(128)) AS SourceTable
FROM InventoryHistory_Enh.HoldingTransfer"
SupplyChain_Processing_Warehouse,Staging_Wrk,v_Codatan,"-- 04_create_renamed_views_processing.sql
-- 28 Processing views recreated with new schema (_Enh/_Wrk) and v_ prefix.
-- Source: etl/staging_ddl.sql + etl/silver_views.sql, transformed.

-- ============== Staging views ==============
-- ============================================================
-- Staging_Wrk Views — Raw EDW Projection
-- ============================================================
-- Layer: Staging. Pattern: TRIM strings, TRY_CONVERT dates, PascalCase aliases. No JOIN.
-- Source: SupplyChain_Processing_Warehouse
-- Generated from live workspace scan (2026-05-06)
-- ============================================================

-- ---- Staging_Wrk.v_Codatan ----
CREATE VIEW Staging_Wrk.v_Codatan AS
SELECT
    TRIM(ORDNO) AS OrderID, TRIM(ITNBR) AS ItemSKU, TRIM(HOUSE) AS WarehouseCode,
    CAST(ITMSQ AS INT) AS ItemSequenceNum,
    CAST(COQTY AS DECIMAL(12,3)) AS QtyOrdered, CAST(QTYSH AS DECIMAL(12,3)) AS QtyShipped,
    CAST(QTYBO AS DECIMAL(12,3)) AS QtyBackordered,
    CAST(INSAM AS DECIMAL(12,2)) AS AmtExtendedSelling,
    CAST(PRICE AS DECIMAL(12,4)) AS AmtSellingPrice,
    TRY_CONVERT(DATE, CAST(CAST(RQIDT AS BIGINT) AS VARCHAR(20))) AS RequestedDate,
    TRY_CONVERT(DATE, CAST(CAST(MFIDT AS BIGINT) AS VARCHAR(20))) AS ManufacturedDate,
    TRIM(CCUSNO) AS Customer, TRIM(CSHPNO) AS ShipToCode,
    TRIM(ITDSC) AS ItemDescriptionName, TRIM(ITDSI) AS ItemDescriptionShortName,
    CAST(IAFLG AS VARCHAR(200)) AS AllocationFlagCode,
    CAST(NUMLDDTCHG AS INT) AS LoadDateChanges
FROM Enterprise_Lakehouse.Wholesale_Codis_AFI.codatan WHERE ORDNO IS NOT NULL"
SupplyChain_Processing_Warehouse,InventoryHistory_Enh,v_LogilityItemStatusSnapshotWeekly,"-- ---- InventoryHistory_Enh.v_LogilityItemStatusSnapshotWeekly ----
-- WEEKLY — Saturday only (cron '0 6 * * 6' in registry).
-- Captures latest WeekEndingDate snapshot per (ItemSku, WarehouseCode).
CREATE VIEW InventoryHistory_Enh.v_LogilityItemStatusSnapshotWeekly AS
SELECT
    CAST(DATEADD(day, (7 - DATEPART(weekday, SYSUTCDATETIME())) % 7,
                 CAST(SYSUTCDATETIME() AS DATE))  AS DATE)         AS WeekEndingDate,
    CAST(ItemSku                                  AS VARCHAR(50))  AS ItemSku,
    CAST(WarehouseCode                            AS VARCHAR(50))  AS WarehouseCode,
    CAST(ItemStatus                               AS VARCHAR(20))  AS ItemStatus,
    CAST(FutureStatus                             AS VARCHAR(20))  AS FutureStatus,
    CAST(StatusChangeDate                         AS DATE)         AS StatusChangeDate,
    CAST(IsCertified                              AS BIT)          AS IsCertified,
    CAST('Enterprise_Lakehouse'                   AS VARCHAR(64))  AS SourceSystem,
    CAST('SupplyChain_Enh.DemandFulfillmentCommonContainer_Logility' AS VARCHAR(128)) AS SourceTable
FROM InventoryHistory_Enh.LogilityItemStatus
WHERE WeekEndingDate = (
    SELECT MAX(WeekEndingDate) FROM InventoryHistory_Enh.LogilityItemStatus
)"
SupplyChain_Processing_Warehouse,Staging_Wrk,v_Comast,"-- ---- Staging_Wrk.v_Comast ----
CREATE VIEW Staging_Wrk.v_Comast AS
SELECT TRIM(ORDNO) AS OrderID,
    TRY_CONVERT(DATE, CAST(CAST(ORDTE AS BIGINT) AS VARCHAR(20))) AS OrderDate,
    CAST(SHLTC AS INT) AS LeadTimeDays, TRIM(SHINS) AS ShippingInstructionsName,
    TRIM(ACREC) AS RecordTypeCode
FROM Enterprise_Lakehouse.Wholesale_Codis_AFI.COMAST"
SupplyChain_Processing_Warehouse,Staging_Wrk,v_Extord,"-- ---- Staging_Wrk.v_Extord ----
CREATE VIEW Staging_Wrk.v_Extord AS
SELECT TRIM(XORDNO) AS OrderID,
    TRY_CONVERT(DATE, CAST(CAST(FRZDAT AS BIGINT) AS VARCHAR(20))) AS FreezeDate,
    TRY_CONVERT(DATE, CAST(CAST(RQSDAT AS BIGINT) AS VARCHAR(20))) AS RequestedShipDate,
    TRIM(ORDARR) AS OrderArrangementCode,
    TRIM(OTTYP1) AS OrderType1Code, TRIM(OTTYP2) AS OrderType2Code,
    TRIM(OTTYP3) AS OrderType3Code, TRIM(OTTYP4) AS OrderType4Code
FROM Enterprise_Lakehouse.Wholesale_Codis_AFI.EXTORD"
SupplyChain_Processing_Warehouse,Staging_Wrk,v_Extorit,"-- ---- Staging_Wrk.v_Extorit ----
CREATE VIEW Staging_Wrk.v_Extorit AS
SELECT TRIM(IORD) AS OrderID, CAST(ISEQ AS INT) AS ItemSequenceNum,
    CAST(IFRGHT AS DECIMAL(12,2)) AS AmtFreight,
    TRY_CONVERT(DATE, CAST(CAST(IPRMDT AS BIGINT) AS VARCHAR(20))) AS PromiseDate
FROM Enterprise_Lakehouse.Wholesale_Codis_AFI.EXTORIT"
